BEGINN_DATUM;BEGINN_UHRZEIT;ZEITZONE_VON;ENDE_DATUM;ENDE_UHRZEIT;ZEITZONE_BIS;GRUND_DER_MASSNAHME;RICHTUNG;MITTLERE_LEISTUNG_MW;MAXIMALE_LEISTUNG_MW;GESAMTE_ARBEIT_MWH;ANWEISENDER_UENB;ANFORDERNDER_UENB;BETROFFENE_ANLAGE;PRIMAERENERGIEART
10.12.2025;09:00;CET;10.12.2025;13:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;169,31;200;677,25;TransnetBW;50Hertz & TenneT DE;Rheinhafen-Dampfkraftwerk Karlsruhe Block 8;Konventionell
10.12.2025;09:45;CET;10.12.2025;21:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;211;325;2377;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Emsland Block B;Konventionell
10.12.2025;10:00;CET;11.12.2025;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;240;417;1258;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;STUMMHAFEN_10;Konventionell
10.12.2025;10:30;CET;10.12.2025;20:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;366;568;3481;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Netzreservekraftwerk BERGKAMEN_A;Konventionell
10.12.2025;11:30;CET;10.12.2025;21:30;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;40,05;42;400,5;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Linden GKL DT;Konventionell
10.12.2025;11:30;CET;10.12.2025;21:30;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;38,25;40;382,5;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Linden GKL GT 1;Konventionell
10.12.2025;12:00;CET;10.12.2025;14:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;67;128;134;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;KMW_KW3;Konventionell
10.12.2025;12:00;CET;10.12.2025;17:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;70;88;350;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Netzreservekraftwerk GTKW-DA-POOL;Konventionell
10.12.2025;12:00;CET;11.12.2025;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;134;223;1042;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Emsland Block B;Konventionell
10.12.2025;12:30;CET;10.12.2025;17:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;18;44;53;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Börse;Konventionell
10.12.2025;13:00;CET;10.12.2025;13:15;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;80;80;20;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;ReserveKW Staudinger 5;Konventionell
10.12.2025;13:30;CET;10.12.2025;13:45;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;240;240;60;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Börse;Sonstiges
10.12.2025;14:00;CET;10.12.2025;21:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;12;12;60;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Robert Frank 4 GT (KapRes);Konventionell
10.12.2025;14:00;CET;11.12.2025;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;100;100;1000;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Netzreservekraftwerk HERNE_4;Konventionell
10.12.2025;14:15;CET;10.12.2025;21:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;168;290;757;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Netzreservekraftwerk BERGKAMEN_A;Konventionell
10.12.2025;14:15;CET;11.12.2025;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;289;405;2815;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;HERDECKE_H6;Konventionell
10.12.2025;15:00;CET;10.12.2025;22:15;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;292;417;2114;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;STUMMHAFEN_10;Konventionell
10.12.2025;15:00;CET;11.12.2025;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;57,24;62;515,18;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Braunschweig HKWM GT31;Konventionell
10.12.2025;15:45;CET;10.12.2025;23:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;76,28;175;553;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Heizkraftwerk Altbach/Deizisau Block 2;Konventionell
10.12.2025;16:00;CET;10.12.2025;20:45;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;220;220;1045;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Reservekraftwerk Rheinhafen-Dampfkraftwerk Karlsruhe Block 7;Konventionell
10.12.2025;17:00;CET;10.12.2025;18:30;CET;Probefahrt;Wirkleistungseinspeisung erhöhen;8;8;12;Amprion;Amprion;Netzreservekraftwerk UPM Schongau;Konventionell
10.12.2025;17:00;CET;10.12.2025;18:45;CET;Probefahrt;Wirkleistungseinspeisung reduzieren;8;8;14;Amprion;Amprion;Börse;Konventionell
10.12.2025;17:15;CET;11.12.2025;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;174,07;200;1175;TenneT DE;TenneT DE;SHN Cluster Handewitt T414 T415;Erneuerbar
10.12.2025;18:00;CET;10.12.2025;19:15;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;59;100;74;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;HERDECKE_H6;Konventionell
10.12.2025;18:00;CET;11.12.2025;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;86;137;517;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H Berlin Marzahn;Konventionell
10.12.2025;18:00;CET;11.12.2025;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;88;150;529;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H Berlin Mitte;Konventionell
10.12.2025;18:00;CET;11.12.2025;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;412;703;2472;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;Schwarze Pumpe (Standort);Konventionell
10.12.2025;18:15;CET;11.12.2025;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;200;200;1150;TenneT DE;TenneT DE;AVA Cluster Voslapp;Erneuerbar
10.12.2025;18:15;CET;11.12.2025;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;186,96;200;1075;TenneT DE;TenneT DE;SHN Cluster Heide West T413;Erneuerbar
10.12.2025;18:15;CET;11.12.2025;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;280,43;300;1612,5;TenneT DE;TenneT DE;SHN Cluster Klixbüll;Erneuerbar
10.12.2025;18:30;CET;10.12.2025;21:15;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;118,18;130;325;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Irsching 5;Konventionell
10.12.2025;19:15;CET;11.12.2025;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;100;100;475;TenneT DE;TenneT DE;SHN Cluster Heide West T411 T412;Erneuerbar
10.12.2025;19:30;CET;11.12.2025;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;167;367;750;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;WEISWEILER_G;Konventionell
10.12.2025;20:00;CET;10.12.2025;20:45;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;112,67;157;84,5;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Grosskraftwerk Mannheim Block 9;Konventionell
10.12.2025;20:00;CET;10.12.2025;21:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;52;52;52;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Heizkraftwerk Altbach/Deizisau Block 2;Konventionell
10.12.2025;20:00;CET;11.12.2025;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;38;41;151;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;KMW_KW5;Konventionell
10.12.2025;20:00;CET;11.12.2025;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;77,44;85;309,75;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;WP Schafflund;Erneuerbar
10.12.2025;20:15;CET;11.12.2025;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;85;125;319;50Hertz;50Hertz;50H_EDIS_CR_PAS;Erneuerbar
10.12.2025;20:45;CET;11.12.2025;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;228;230;742;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;KMW_KW3;Konventionell
10.12.2025;21:00;CET;11.12.2025;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;126;203;253;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Emsland Block D;Konventionell
10.12.2025;21:00;CET;11.12.2025;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;195;196;586;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;GUD_HERNE_6;Konventionell
10.12.2025;21:00;CET;11.12.2025;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;38,25;42;114,75;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Linden GKL DT;Konventionell
10.12.2025;21:00;CET;11.12.2025;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;36,25;40;108,75;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Linden GKL GT 1;Konventionell
10.12.2025;21:00;CET;11.12.2025;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;177;231;531;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;Lippendorf VE;Konventionell
10.12.2025;21:15;CET;10.12.2025;23:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;3,14;6;5,5;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Heizkraftwerk_Pforzheim;Konventionell
10.12.2025;22:15;CET;10.12.2025;23:30;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;68;90;85;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Heizkraftwerk Altbach/Deizisau Block 2;Konventionell
10.12.2025;23:00;CET;11.12.2025;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;85;85;85;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;Boxberg (Standort);Konventionell
10.12.2025;23:00;CET;11.12.2025;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;13;13;13;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;Jänschwalde (Standort);Konventionell
10.12.2025;23:00;CET;11.12.2025;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;126;170;126;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;NEURATH_G;Konventionell
10.12.2025;23:30;CET;11.12.2025;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;225;300;112,5;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;illwerke vkw AG;Sonstiges
10.12.2025;23:30;CET;11.12.2025;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;225;300;112;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;STUMMHAFEN_10;Konventionell
11.12.2025;00:00;CET;11.12.2025;00:45;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;131;290;98;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;HERDECKE_H6;Konventionell
11.12.2025;00:00;CET;11.12.2025;00:45;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;130,67;290;98;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;UW Dörpen-West;Erneuerbar
11.12.2025;00:00;CET;11.12.2025;02:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;74;118;149;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Emsland Block B;Konventionell
11.12.2025;00:00;CET;11.12.2025;02:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;169;185;339;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;LAUSWARD_GUDF;Konventionell
11.12.2025;00:00;CET;11.12.2025;03:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;330;399;990;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;Schwarze Pumpe (Standort);Konventionell
11.12.2025;00:00;CET;11.12.2025;05:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;459;587;2297;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;Boxberg (Standort);Konventionell
11.12.2025;00:00;CET;11.12.2025;06:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;321,78;696,14;1930,66;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;UW Dörpen-West;Erneuerbar
11.12.2025;00:00;CET;11.12.2025;06:30;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;348;410;2263;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;KMW_KW3;Konventionell
11.12.2025;00:00;CET;11.12.2025;06:30;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;1464,17;1806;9517,09;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;UW Büttel;Erneuerbar
11.12.2025;00:00;CET;11.12.2025;07:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;353;415;2473;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;Lippendorf VE;Konventionell
11.12.2025;00:00;CET;11.12.2025;11:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;100;100;1100;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Netzreservekraftwerk HERNE_4;Konventionell
11.12.2025;00:00;CET;11.12.2025;11:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;99;158;794;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;Schkopau;Konventionell
11.12.2025;00:00;CET;11.12.2025;11:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;73,86;200;812,5;TenneT DE;TenneT DE;SHN Cluster Klixbüll;Erneuerbar
11.12.2025;00:00;CET;11.12.2025;14:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;260;307;1687;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;STUMMHAFEN_10;Konventionell
11.12.2025;00:00;CET;11.12.2025;15:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;151,28;200,69;2269,25;TenneT DE;TenneT DE;AVA Cluster Sottrum T411 T413;Erneuerbar
11.12.2025;00:00;CET;11.12.2025;15:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;185;353;1478;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;Jänschwalde (Standort);Konventionell
11.12.2025;00:00;CET;11.12.2025;15:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;157;406;629;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;Lippendorf VE;Konventionell
11.12.2025;00:00;CET;11.12.2025;16:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;170,71;230,81;2731,42;TenneT DE;TenneT DE;AVA Cluster Voslapp;Erneuerbar
11.12.2025;00:00;CET;11.12.2025;18:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;240;329;4317;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Emsland Block B;Konventionell
11.12.2025;00:00;CET;11.12.2025;20:00;CET;Strombedingter Countertrade DE-DK1;Wirkleistungseinspeisung erhöhen;1068,5;1100;21370;TenneT DE;TenneT DE;Börse;Sonstiges
11.12.2025;00:00;CET;11.12.2025;21:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;8;17;30;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H Berlin Marzahn;Konventionell
11.12.2025;00:00;CET;11.12.2025;21:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;30;30;510;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Linden GKL DT;Konventionell
11.12.2025;00:00;CET;11.12.2025;21:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;41,27;62;866,75;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Linden GKL GT 1;Konventionell
11.12.2025;00:00;CET;11.12.2025;21:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;39,48;50;552,75;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Linden GKL GT 3;Konventionell
11.12.2025;00:00;CET;11.12.2025;22:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;67;85;1137;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H Hamburg Tiefstack 2 HKW SK;Konventionell
11.12.2025;00:00;CET;11.12.2025;22:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;120;175;2431;50Hertz;50Hertz;50H_EDIS_CR_PAS;Erneuerbar
11.12.2025;00:00;CET;11.12.2025;22:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;99,39;110;2186,5;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Kiel (Küstenkraftwerk gesamt);Konventionell
11.12.2025;00:00;CET;11.12.2025;22:45;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;30,01;60;202,6;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Braunschweig HKWM GT31;Konventionell
11.12.2025;00:00;CET;11.12.2025;23:30;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;241,06;430;4098;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Rheinhafen-Dampfkraftwerk Karlsruhe Block 8;Konventionell
11.12.2025;00:00;CET;12.12.2025;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;475,5;740;11412;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Rheinhafen-Dampfkraftwerk Karlsruhe Block 8;Konventionell
11.12.2025;00:00;CET;12.12.2025;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;103,33;310;2480;TenneT DE;TenneT DE;SHN Cluster Heide West T411 T412;Erneuerbar
11.12.2025;00:00;CET;12.12.2025;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;81,98;150;1967,5;TenneT DE;TenneT DE;SHN Cluster Heide West T413;Erneuerbar
11.12.2025;01:00;CET;11.12.2025;05:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;92;132;369;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Datteln_4;Konventionell
11.12.2025;01:00;CET;11.12.2025;21:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;27;31;189;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Braunschweig HKWM GT31;Konventionell
11.12.2025;01:00;CET;11.12.2025;22:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;33;35;435;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H InfraLeuna IKW;Konventionell
11.12.2025;01:30;CET;11.12.2025;15:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;128,63;270;1029;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Grosskraftwerk Mannheim Block 9;Konventionell
11.12.2025;02:00;CET;11.12.2025;07:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;32;32;64;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H Erfurt-Ost HKW GuD;Konventionell
11.12.2025;02:00;CET;11.12.2025;13:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;142;224;569;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Datteln_4;Konventionell
11.12.2025;02:15;CET;11.12.2025;03:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;12;12;9;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;Boxberg (Standort);Konventionell
11.12.2025;03:00;CET;11.12.2025;05:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;91;91;182;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;NEURATH_F;Konventionell
11.12.2025;03:30;CET;11.12.2025;16:15;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;137;145;1746;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Netzreservekraftwerk KMW 2 DT;Konventionell
11.12.2025;03:45;CET;11.12.2025;22:30;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;91,67;120;962,5;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Heizkraftwerk Altbach/Deizisau Block 2;Konventionell
11.12.2025;04:00;CET;11.12.2025;07:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;130;190;390;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;NIEHL-31-GUD;Konventionell
11.12.2025;05:00;CET;11.12.2025;06:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;150;150;150;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;Boxberg (Standort);Konventionell
11.12.2025;05:00;CET;11.12.2025;06:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;171;171;171;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;Jänschwalde (Standort);Konventionell
11.12.2025;05:00;CET;11.12.2025;07:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;139;158;278;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;NEURATH_F;Konventionell
11.12.2025;05:00;CET;11.12.2025;18:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;25;61;331;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H Hamburg Wedel1;Konventionell
11.12.2025;05:15;CET;11.12.2025;07:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;132;145;231;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;NEURATH_G;Konventionell
11.12.2025;05:15;CET;11.12.2025;08:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;87;138;216;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;HAMMUENTROP_10;Konventionell
11.12.2025;05:30;CET;11.12.2025;05:45;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;6;6;1,5;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Börse;Sonstiges
11.12.2025;05:30;CET;11.12.2025;11:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;139;313;522;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Emsland Block D;Konventionell
11.12.2025;05:30;CET;11.12.2025;21:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;84,33;179;822,25;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Heizkraftwerk Altbach/Deizisau Block 2;Konventionell
11.12.2025;05:30;CET;11.12.2025;22:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;547,3;710;9030,5;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Wilhelmshaven (ENGIE);Konventionell
11.12.2025;05:45;CET;11.12.2025;09:00;CET;Strombedingter Countertrade DE-DK2;Wirkleistungseinspeisung erhöhen;4;4;2;50Hertz;50Hertz;Börse;Sonstiges
11.12.2025;05:45;CET;11.12.2025;20:30;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;114,76;228;1176,25;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;illwerke vkw AG;Sonstiges
11.12.2025;06:00;CET;11.12.2025;07:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;11;11;11;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H InfraLeuna IKW;Konventionell
11.12.2025;06:00;CET;11.12.2025;07:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;31;31;31;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Eltmann;Konventionell
11.12.2025;06:00;CET;11.12.2025;07:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;21;21;21;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Würzburg GT 1;Konventionell
11.12.2025;06:00;CET;11.12.2025;15:00;CET;Strom- und Spannungsbedingter RD;Wirkleistungseinspeisung reduzieren;113,67;160;85,25;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Börse;Sonstiges
11.12.2025;06:00;CET;11.12.2025;15:15;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;17,28;21;108;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Braunschweig HKWN GT;Konventionell
11.12.2025;06:00;CET;11.12.2025;21:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;50;50;150;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H Berlin Marzahn;Konventionell
11.12.2025;06:00;CET;11.12.2025;21:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;376;602;5640;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;WEISWEILER_H;Konventionell
11.12.2025;06:00;CET;11.12.2025;23:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;104,5;128;313,5;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Grosskraftwerk Mannheim Block 9;Konventionell
11.12.2025;06:00;CET;12.12.2025;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;451,38;1058;8124,85;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;UW Büttel;Erneuerbar
11.12.2025;06:45;CET;11.12.2025;10:00;CET;Strom- und Spannungsbedingter RD;Wirkleistungseinspeisung erhöhen;14,25;18;14,25;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Börse;Sonstiges
11.12.2025;06:45;CET;11.12.2025;14:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;192;344;961;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Emsland Block D;Konventionell
11.12.2025;07:00;CET;11.12.2025;08:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;62;62;62;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;WP Schafflund;Erneuerbar
11.12.2025;07:00;CET;11.12.2025;08:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;24;24;24;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;WP Wilstermarsch;Erneuerbar
11.12.2025;07:00;CET;11.12.2025;08:45;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;98;128;172;Amprion;Amprion;LAUSWARD_GUDF;Konventionell
