Datum von;Datum bis;Biomasse [MWh] Originalauflösungen;Wasserkraft [MWh] Originalauflösungen;Wind Offshore [MWh] Originalauflösungen;Wind Onshore [MWh] Originalauflösungen;Photovoltaik [MWh] Originalauflösungen;Sonstige Erneuerbare [MWh] Originalauflösungen;Kernenergie [MWh] Originalauflösungen;Braunkohle [MWh] Originalauflösungen;Steinkohle [MWh] Originalauflösungen;Erdgas [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Sonstige Konventionelle [MWh] Originalauflösungen
17.03.2025 18:15;17.03.2025 18:30;601,75;173,00;167,75;722,50;21,25;9,75;-;0,00;157,00;828,75;189,00;41,50
17.03.2025 18:30;17.03.2025 18:45;603,75;183,00;163,50;768,75;6,50;9,75;-;0,00;158,00;829,25;222,00;41,50
17.03.2025 18:45;17.03.2025 19:00;604,25;225,75;155,25;824,00;7,00;9,75;-;0,00;158,50;830,00;216,25;41,50
17.03.2025 19:00;17.03.2025 19:15;604,25;227,75;150,50;882,50;9,50;9,75;-;0,00;159,25;831,25;221,25;41,50
17.03.2025 19:15;17.03.2025 19:30;605,75;220,00;156,00;945,50;6,00;9,75;-;0,00;159,75;831,25;212,00;41,50
17.03.2025 19:30;17.03.2025 19:45;607,50;181,75;159,75;983,00;2,00;9,75;-;0,00;159,00;832,00;211,50;41,50
17.03.2025 19:45;17.03.2025 20:00;605,75;166,75;143,75;1.001,75;1,50;9,75;-;0,00;159,00;831,25;184,00;41,50
17.03.2025 20:00;17.03.2025 20:15;597,00;162,50;119,25;1.017,75;4,00;9,75;-;0,00;157,00;833,00;222,25;41,50
17.03.2025 20:15;17.03.2025 20:30;591,75;162,00;96,75;1.016,25;1,75;9,75;-;0,00;157,25;831,00;194,25;41,50
17.03.2025 20:30;17.03.2025 20:45;585,25;160,50;89,75;1.016,50;1,75;9,75;-;0,00;156,50;800,00;163,25;41,50
17.03.2025 20:45;17.03.2025 21:00;580,50;160,00;94,75;1.024,75;1,25;9,75;-;0,00;159,75;795,00;122,00;41,50
17.03.2025 21:00;17.03.2025 21:15;562,50;157,75;93,25;1.018,75;1,00;9,75;-;0,00;157,75;768,75;112,00;41,50
17.03.2025 21:15;17.03.2025 21:30;556,00;155,25;84,25;1.004,25;1,00;10,00;-;0,00;158,00;684,50;88,00;43,50
17.03.2025 21:30;17.03.2025 21:45;552,00;154,00;66,75;975,75;1,00;10,00;-;0,00;158,25;575,75;42,50;43,50
17.03.2025 21:45;17.03.2025 22:00;548,50;153,50;47,00;952,00;1,00;10,00;-;0,00;157,00;463,00;36,00;43,50
17.03.2025 22:00;17.03.2025 22:15;534,25;153,75;34,00;924,75;1,75;10,00;-;0,00;152,50;426,50;108,25;43,50
17.03.2025 22:15;17.03.2025 22:30;529,25;153,50;22,25;920,50;1,25;10,00;-;0,00;151,50;374,75;82,75;43,50
17.03.2025 22:30;17.03.2025 22:45;527,25;152,50;16,75;910,00;1,00;10,00;-;0,00;143,75;324,50;90,50;43,50
17.03.2025 22:45;17.03.2025 23:00;525,00;152,00;15,75;904,75;1,00;10,25;-;0,00;137,25;304,25;93,00;43,50
17.03.2025 23:00;17.03.2025 23:15;511,00;150,00;15,75;892,25;1,00;10,25;-;0,00;122,75;304,50;28,75;43,50
17.03.2025 23:15;17.03.2025 23:30;505,50;149,00;18,75;869,75;1,00;10,25;-;0,00;122,25;304,50;21,50;43,50
17.03.2025 23:30;17.03.2025 23:45;502,00;148,50;21,00;848,75;1,00;10,25;-;0,00;122,00;304,50;11,25;43,50
17.03.2025 23:45;18.03.2025 00:00;494,00;148,00;18,50;837,50;1,00;10,25;-;0,00;123,00;303,75;8,25;43,50
18.03.2025 00:00;18.03.2025 00:15;477,75;148,00;17,75;812,00;1,00;10,25;-;0,00;114,00;309,50;14,25;43,50
18.03.2025 00:15;18.03.2025 00:30;473,25;147,75;18,50;792,75;1,00;10,25;-;0,00;109,25;309,75;6,25;43,50
18.03.2025 00:30;18.03.2025 00:45;468,75;148,25;19,75;776,00;1,00;10,25;-;0,00;107,00;310,00;6,75;43,50
18.03.2025 00:45;18.03.2025 01:00;469,25;148,75;19,25;771,75;1,00;10,25;-;0,00;85,50;310,25;7,25;43,50
18.03.2025 01:00;18.03.2025 01:15;465,00;149,50;18,25;764,25;1,00;10,25;-;0,00;81,75;310,00;6,25;43,50
18.03.2025 01:15;18.03.2025 01:30;464,75;149,50;18,50;756,50;1,00;10,25;-;0,00;81,50;310,25;6,50;43,50
18.03.2025 01:30;18.03.2025 01:45;464,50;148,75;20,50;748,50;1,00;10,25;-;0,00;81,50;310,25;6,25;43,50
18.03.2025 01:45;18.03.2025 02:00;465,75;148,50;24,50;729,50;1,00;10,25;-;0,00;81,50;310,25;8,50;43,50
18.03.2025 02:00;18.03.2025 02:15;462,25;149,50;25,75;715,75;1,00;10,25;-;0,00;83,25;310,25;14,75;43,50
18.03.2025 02:15;18.03.2025 02:30;463,75;148,75;22,00;707,75;1,00;10,25;-;0,00;83,25;291,75;6,25;43,50
18.03.2025 02:30;18.03.2025 02:45;464,25;148,00;21,25;702,50;1,00;10,25;-;0,00;83,25;292,00;8,00;43,50
18.03.2025 02:45;18.03.2025 03:00;465,25;147,00;21,50;705,25;1,00;10,25;-;0,00;83,25;292,00;9,25;43,50
18.03.2025 03:00;18.03.2025 03:15;466,00;146,50;23,25;699,25;1,00;10,25;-;0,00;85,75;292,50;9,50;43,50
18.03.2025 03:15;18.03.2025 03:30;466,75;146,50;23,50;686,00;1,00;10,25;-;0,00;85,75;292,50;9,25;43,50
18.03.2025 03:30;18.03.2025 03:45;470,00;147,25;23,25;675,75;1,00;10,25;-;0,00;85,75;292,75;6,25;43,50
18.03.2025 03:45;18.03.2025 04:00;472,75;147,25;26,25;670,75;1,00;10,25;-;0,00;85,75;292,75;6,25;43,50
18.03.2025 04:00;18.03.2025 04:15;484,50;147,25;24,75;657,00;1,00;10,25;-;0,00;91,00;297,25;7,25;43,50
18.03.2025 04:15;18.03.2025 04:30;489,00;147,25;23,50;647,00;1,00;10,25;-;0,00;91,00;297,25;6,50;39,50
18.03.2025 04:30;18.03.2025 04:45;489,50;147,50;23,00;637,75;1,00;10,25;-;0,00;90,75;297,25;6,75;39,50
18.03.2025 04:45;18.03.2025 05:00;492,25;148,00;20,25;638,25;1,00;10,00;-;0,00;91,00;297,50;6,25;39,50
18.03.2025 05:00;18.03.2025 05:15;506,50;148,50;19,25;646,25;1,00;10,00;-;0,00;100,00;297,50;11,75;39,50
18.03.2025 05:15;18.03.2025 05:30;517,00;149,00;19,75;654,25;1,00;10,00;-;0,00;107,25;297,50;13,00;37,75
18.03.2025 05:30;18.03.2025 05:45;526,75;150,50;20,50;666,50;1,00;10,00;-;0,00;116,25;301,25;11,50;37,75
18.03.2025 05:45;18.03.2025 06:00;532,00;153,00;19,50;677,75;1,00;10,00;-;0,00;117,75;300,75;24,50;37,75
18.03.2025 06:00;18.03.2025 06:15;553,00;159,00;18,25;691,00;1,75;10,00;-;0,00;128,00;314,75;57,25;37,75
18.03.2025 06:15;18.03.2025 06:30;563,00;184,00;18,00;700,50;9,75;9,75;-;0,00;128,00;325,50;114,50;37,75
18.03.2025 06:30;18.03.2025 06:45;569,25;210,00;17,75;701,50;58,75;9,75;-;0,00;128,00;325,50;221,75;37,75
18.03.2025 06:45;18.03.2025 07:00;573,25;218,75;16,75;700,25;181,50;9,75;-;0,00;128,00;325,50;221,50;37,75
18.03.2025 07:00;18.03.2025 07:15;583,50;213,00;17,00;688,25;382,75;9,75;-;0,00;127,75;325,00;221,00;37,75
18.03.2025 07:15;18.03.2025 07:30;588,50;190,00;18,00;687,25;631,75;9,75;-;0,00;127,75;325,00;213,00;37,75
18.03.2025 07:30;18.03.2025 07:45;582,75;155,75;17,75;673,50;931,00;9,75;-;0,00;127,75;325,00;95,25;37,75
18.03.2025 07:45;18.03.2025 08:00;573,25;159,25;17,75;659,50;1.265,75;9,75;-;0,00;127,75;309,50;40,50;37,75
18.03.2025 08:00;18.03.2025 08:15;558,50;165,00;17,25;632,50;1.612,50;9,75;-;0,00;121,00;310,00;131,00;49,75
18.03.2025 08:15;18.03.2025 08:30;554,75;169,50;16,75;592,50;1.949,25;9,75;-;0,00;119,75;306,75;79,50;60,25
18.03.2025 08:30;18.03.2025 08:45;537,50;173,25;17,25;548,00;2.293,00;9,75;-;0,00;110,75;307,00;32,25;60,00
18.03.2025 08:45;18.03.2025 09:00;533,25;177,00;17,25;502,50;2.618,00;9,75;-;0,00;103,25;306,25;20,25;59,75
18.03.2025 09:00;18.03.2025 09:15;501,50;179,25;17,75;467,50;2.935,25;9,75;-;0,00;103,25;251,25;13,75;59,50
18.03.2025 09:15;18.03.2025 09:30;491,25;181,25;19,25;438,25;3.204,75;9,50;-;0,00;103,25;238,50;0,00;59,25
18.03.2025 09:30;18.03.2025 09:45;483,75;181,50;18,50;446,50;3.419,00;9,50;-;0,00;103,50;235,50;0,00;59,00
18.03.2025 09:45;18.03.2025 10:00;478,50;169,50;18,00;392,50;3.509,50;9,50;-;0,00;103,25;230,50;0,00;59,00
18.03.2025 10:00;18.03.2025 10:15;460,25;170,75;18,25;470,50;3.670,50;9,50;-;0,00;67,50;194,50;0,00;59,00
18.03.2025 10:15;18.03.2025 10:30;455,75;171,50;19,50;481,25;3.827,75;9,50;-;0,00;67,00;186,00;0,00;54,75
18.03.2025 10:30;18.03.2025 10:45;453,00;173,75;19,00;391,75;3.886,75;9,50;-;0,00;66,50;179,50;0,00;60,50
18.03.2025 10:45;18.03.2025 11:00;447,00;175,75;19,25;392,00;3.977,50;9,50;-;0,00;66,00;174,50;0,00;60,75
18.03.2025 11:00;18.03.2025 11:15;438,00;178,00;20,50;429,00;4.134,25;9,75;-;0,00;65,00;182,75;0,00;62,75
18.03.2025 11:15;18.03.2025 11:30;433,25;178,50;21,75;404,25;4.226,25;9,75;-;0,00;64,75;223,25;0,00;65,75
18.03.2025 11:30;18.03.2025 11:45;431,00;179,75;20,25;362,50;4.195,75;9,75;-;0,00;64,00;232,75;0,00;65,75
18.03.2025 11:45;18.03.2025 12:00;431,00;180,75;19,75;331,00;4.189,00;9,75;-;0,00;63,25;236,25;0,00;58,00
18.03.2025 12:00;18.03.2025 12:15;419,25;185,75;14,25;322,00;4.098,00;9,75;-;0,00;62,75;241,00;0,00;43,50
18.03.2025 12:15;18.03.2025 12:30;419,75;182,25;13,75;294,50;4.060,25;9,75;-;0,00;62,50;244,25;0,00;43,50
18.03.2025 12:30;18.03.2025 12:45;420,00;182,25;13,50;278,50;4.034,50;9,75;-;0,00;62,00;245,00;0,00;43,50
18.03.2025 12:45;18.03.2025 13:00;421,00;181,25;11,25;274,00;4.024,50;9,75;-;0,00;61,75;245,00;0,00;43,50
18.03.2025 13:00;18.03.2025 13:15;422,25;180,50;10,50;263,50;4.025,25;9,75;-;0,00;61,75;244,00;0,00;43,50
18.03.2025 13:15;18.03.2025 13:30;425,50;178,50;10,00;274,00;3.966,25;9,50;-;0,00;61,50;243,50;0,00;43,50
18.03.2025 13:30;18.03.2025 13:45;426,75;177,50;10,50;268,25;3.882,00;9,50;-;0,00;61,00;243,50;0,00;43,50
18.03.2025 13:45;18.03.2025 14:00;429,00;176,25;8,75;260,75;3.790,00;9,50;-;0,00;60,75;244,50;0,00;43,50
18.03.2025 14:00;18.03.2025 14:15;429,75;175,50;12,50;275,00;3.792,00;9,50;-;0,00;63,50;241,00;0,00;43,50
18.03.2025 14:15;18.03.2025 14:30;434,50;175,75;11,75;285,25;3.758,25;9,50;-;0,00;63,50;240,75;0,00;43,50
18.03.2025 14:30;18.03.2025 14:45;437,75;175,75;10,50;304,50;3.671,00;9,50;-;0,00;63,50;251,75;0,00;43,50
18.03.2025 14:45;18.03.2025 15:00;441,75;175,50;10,00;329,00;3.514,25;9,50;-;0,00;63,50;280,50;0,00;43,50
18.03.2025 15:00;18.03.2025 15:15;447,50;174,25;9,50;305,25;3.238,50;9,50;-;0,00;81,75;309,00;0,00;43,50
18.03.2025 15:15;18.03.2025 15:30;454,00;178,50;9,50;332,50;3.086,50;9,50;-;0,00;81,50;316,00;0,00;43,50
18.03.2025 15:30;18.03.2025 15:45;458,50;178,00;12,50;350,75;2.880,50;9,50;-;0,00;81,50;324,25;0,00;43,50
18.03.2025 15:45;18.03.2025 16:00;465,75;175,25;19,25;352,00;2.617,25;9,50;-;0,00;81,50;334,75;0,00;43,50
18.03.2025 16:00;18.03.2025 16:15;491,75;174,25;22,50;354,50;2.316,25;9,50;-;0,00;83,75;469,75;0,00;43,50
18.03.2025 16:15;18.03.2025 16:30;503,75;168,25;27,00;347,50;2.028,25;9,50;-;0,00;85,25;529,25;0,00;43,50
18.03.2025 16:30;18.03.2025 16:45;520,25;162,75;30,75;343,75;1.711,75;9,50;-;0,00;94,25;522,00;0,00;43,50
18.03.2025 16:45;18.03.2025 17:00;529,75;157,00;37,25;338,50;1.356,75;9,50;-;0,00;101,75;607,25;23,75;43,50
18.03.2025 17:00;18.03.2025 17:15;557,50;153,00;46,25;330,50;1.011,75;9,50;-;0,00;113,00;737,50;12,75;43,50
18.03.2025 17:15;18.03.2025 17:30;579,50;154,25;56,75;333,50;691,50;9,50;-;0,00;113,00;801,25;23,75;43,50
18.03.2025 17:30;18.03.2025 17:45;587,75;155,50;70,75;334,50;418,75;9,50;-;0,00;113,00;930,25;136,00;43,50
18.03.2025 17:45;18.03.2025 18:00;595,25;160,00;82,50;341,00;218,25;9,50;-;0,00;113,00;968,75;208,00;43,50
18.03.2025 18:00;18.03.2025 18:15;601,75;163,75;97,75;373,75;83,25;9,50;-;0,00;120,00;995,75;220,25;43,50
18.03.2025 18:15;18.03.2025 18:30;605,50;164,50;110,75;429,25;21,00;9,50;-;0,00;120,00;1.038,25;215,75;42,50
18.03.2025 18:30;18.03.2025 18:45;606,25;165,00;116,50;485,00;6,75;9,75;-;0,00;120,00;1.039,25;216,50;42,50
18.03.2025 18:45;18.03.2025 19:00;607,00;167,50;113,00;541,75;6,00;9,75;-;0,00;120,00;1.041,50;215,25;42,50
18.03.2025 19:00;18.03.2025 19:15;606,75;208,00;110,25;596,75;7,75;9,75;-;0,00;120,25;1.042,25;216,00;42,50
18.03.2025 19:15;18.03.2025 19:30;608,25;169,75;118,00;656,50;3,25;9,75;-;0,00;120,25;1.037,25;205,25;42,50
18.03.2025 19:30;18.03.2025 19:45;607,00;167,50;125,50;716,75;2,25;9,75;-;0,00;120,25;1.042,00;191,50;42,50
18.03.2025 19:45;18.03.2025 20:00;606,50;166,75;138,75;770,75;2,00;9,75;-;0,00;120,25;1.041,50;114,00;42,50
18.03.2025 20:00;18.03.2025 20:15;597,25;179,25;159,75;822,25;4,75;9,75;-;0,00;118,00;1.016,75;207,00;42,50
18.03.2025 20:15;18.03.2025 20:30;594,00;154,75;173,00;863,25;1,75;9,75;-;0,00;118,00;984,75;193,75;42,50
18.03.2025 20:30;18.03.2025 20:45;589,00;153,25;183,75;892,50;1,50;9,75;-;0,00;118,00;977,50;83,50;42,50
18.03.2025 20:45;18.03.2025 21:00;587,25;152,75;205,25;914,50;1,50;9,75;-;0,00;118,00;925,50;48,50;42,50
18.03.2025 21:00;18.03.2025 21:15;572,00;151,75;221,25;934,50;2,25;10,00;-;0,00;114,75;833,25;162,75;42,50
18.03.2025 21:15;18.03.2025 21:30;567,00;149,25;233,00;948,00;2,00;10,00;-;0,00;114,75;833,25;93,00;43,50
18.03.2025 21:30;18.03.2025 21:45;557,50;148,25;244,75;961,25;1,50;10,00;-;0,00;114,50;833,25;51,25;43,50
18.03.2025 21:45;18.03.2025 22:00;550,00;147,00;262,75;967,25;1,00;10,00;-;0,00;114,50;833,25;21,75;43,50
18.03.2025 22:00;18.03.2025 22:15;537,00;147,50;269,00;966,75;1,00;10,00;-;0,00;109,75;826,00;29,50;43,50
18.03.2025 22:15;18.03.2025 22:30;532,50;147,50;234,25;991,75;1,25;10,25;-;0,00;109,75;794,25;19,75;43,50
18.03.2025 22:30;18.03.2025 22:45;527,75;147,50;207,25;1.020,00;1,00;10,25;-;0,00;109,75;746,25;16,75;43,50
18.03.2025 22:45;18.03.2025 23:00;523,75;146,75;174,50;1.041,00;1,00;10,25;-;0,00;109,75;669,00;19,25;43,50
18.03.2025 23:00;18.03.2025 23:15;511,50;147,25;154,75;1.059,25;1,00;10,25;-;0,00;96,50;654,00;17,25;43,50
18.03.2025 23:15;18.03.2025 23:30;509,00;145,75;145,25;1.071,50;1,00;10,25;-;0,00;95,25;630,50;14,50;43,50
18.03.2025 23:30;18.03.2025 23:45;504,75;145,50;132,75;1.069,75;1,00;10,50;-;0,00;86,50;614,25;9,50;43,50
18.03.2025 23:45;19.03.2025 00:00;497,25;145,50;129,25;1.061,50;1,00;10,50;-;0,00;79,25;599,75;0,00;43,50
19.03.2025 00:00;19.03.2025 00:15;482,50;145,00;115,25;1.067,75;1,00;10,50;-;0,00;86,25;622,25;0,00;43,50
19.03.2025 00:15;19.03.2025 00:30;476,00;144,75;113,25;1.063,50;1,00;10,50;-;0,00;86,25;617,25;0,00;43,50
19.03.2025 00:30;19.03.2025 00:45;475,25;145,50;119,25;1.054,50;1,00;10,50;-;0,00;85,75;619,75;0,00;43,50
19.03.2025 00:45;19.03.2025 01:00;473,50;146,25;110,50;1.030,50;1,00;10,50;-;0,00;85,75;619,50;0,00;43,50
19.03.2025 01:00;19.03.2025 01:15;469,75;146,50;107,00;996,50;1,00;10,50;-;0,00;86,25;615,50;0,00;43,50
19.03.2025 01:15;19.03.2025 01:30;469,00;147,00;102,50;958,25;1,00;10,50;-;0,00;86,25;616,50;0,00;43,50
19.03.2025 01:30;19.03.2025 01:45;467,75;146,25;96,50;921,00;1,00;10,50;-;0,00;86,25;615,25;0,00;43,50
19.03.2025 01:45;19.03.2025 02:00;468,75;145,50;87,25;874,50;1,00;10,50;-;0,00;86,25;614,00;0,00;43,50
19.03.2025 02:00;19.03.2025 02:15;466,75;145,75;80,50;842,75;1,50;10,50;-;0,00;87,50;621,00;0,00;43,50
19.03.2025 02:15;19.03.2025 02:30;467,75;145,00;72,25;809,25;1,75;10,50;-;0,00;87,50;625,00;0,00;43,50
19.03.2025 02:30;19.03.2025 02:45;469,25;144,00;67,25;783,50;1,75;10,50;-;0,00;87,50;636,75;0,00;43,50
19.03.2025 02:45;19.03.2025 03:00;471,00;143,25;64,25;751,00;1,75;10,50;-;0,00;87,50;628,25;0,00;43,50
19.03.2025 03:00;19.03.2025 03:15;471,25;143,00;61,00;716,00;1,75;10,50;-;0,00;89,75;625,25;0,00;43,50
19.03.2025 03:15;19.03.2025 03:30;474,75;143,00;59,50;686,25;1,00;10,50;-;0,00;89,75;627,25;0,00;43,50
19.03.2025 03:30;19.03.2025 03:45;478,25;144,00;61,00;669,50;1,00;10,50;-;0,00;89,50;627,00;0,00;43,50
19.03.2025 03:45;19.03.2025 04:00;482,75;144,00;63,25;657,50;1,00;10,25;-;0,00;89,50;627,50;18,75;43,50
19.03.2025 04:00;19.03.2025 04:15;493,25;144,00;66,75;634,00;1,75;10,50;-;0,00;94,75;632,75;16,75;43,50
19.03.2025 04:15;19.03.2025 04:30;498,00;144,25;78,75;616,50;2,00;10,25;-;0,00;94,50;636,50;29,00;39,50
19.03.2025 04:30;19.03.2025 04:45;499,00;144,25;88,00;594,75;1,00;10,25;-;0,00;103,25;637,25;18,75;39,50
19.03.2025 04:45;19.03.2025 05:00;502,25;144,75;98,25;571,50;1,00;10,25;-;0,00;110,50;634,75;16,75;39,50
19.03.2025 05:00;19.03.2025 05:15;515,00;145,75;96,25;556,25;1,25;10,25;-;0,00;125,50;650,50;16,75;39,50
19.03.2025 05:15;19.03.2025 05:30;523,50;147,50;99,50;526,25;1,75;10,25;-;0,00;125,25;669,00;39,50;37,75
19.03.2025 05:30;19.03.2025 05:45;533,25;148,50;105,75;488,75;3,50;10,25;-;0,00;126,75;698,75;93,75;37,75
19.03.2025 05:45;19.03.2025 06:00;540,25;151,00;109,00;470,00;2,50;10,25;-;0,00;126,50;708,25;114,00;37,75
19.03.2025 06:00;19.03.2025 06:15;557,00;165,75;116,00;463,25;2,00;10,25;-;0,00;126,50;722,50;92,25;37,75
19.03.2025 06:15;19.03.2025 06:30;564,00;171,25;120,25;457,75;13,00;10,00;-;0,00;126,50;725,25;151,00;37,75
19.03.2025 06:30;19.03.2025 06:45;575,50;219,25;123,75;454,25;73,75;10,00;-;0,00;126,50;725,00;183,75;37,75
19.03.2025 06:45;19.03.2025 07:00;583,25;224,50;127,25;452,50;209,50;10,00;-;0,00;126,50;724,75;166,25;37,75
19.03.2025 07:00;19.03.2025 07:15;585,75;277,50;126,75;452,25;419,25;10,00;-;0,00;127,25;724,50;205,50;37,75
19.03.2025 07:15;19.03.2025 07:30;588,75;217,50;139,25;450,50;678,25;9,75;-;0,00;127,50;724,25;104,50;37,75
19.03.2025 07:30;19.03.2025 07:45;586,75;155,00;145,25;447,50;976,25;9,75;-;0,00;127,50;696,00;39,00;37,75
19.03.2025 07:45;19.03.2025 08:00;576,25;160,00;148,00;434,25;1.304,75;9,75;-;0,00;127,50;646,75;33,50;37,75
19.03.2025 08:00;19.03.2025 08:15;559,75;165,00;148,75;423,25;1.654,75;9,75;-;0,00;127,00;655,50;72,50;37,75
19.03.2025 08:15;19.03.2025 08:30;542,50;169,50;147,75;404,75;2.012,25;9,75;-;0,00;119,50;579,50;29,50;37,75
19.03.2025 08:30;19.03.2025 08:45;531,50;173,50;142,75;374,25;2.368,50;9,75;-;0,00;110,75;480,75;25,50;37,75
19.03.2025 08:45;19.03.2025 09:00;528,00;179,50;147,25;327,50;2.679,50;9,50;-;0,00;109,50;408,00;39,50;37,75
19.03.2025 09:00;19.03.2025 09:15;501,00;179,25;142,00;292,00;2.978,00;9,50;-;0,00;102,00;305,50;43,25;37,75
19.03.2025 09:15;19.03.2025 09:30;495,50;182,25;130,00;255,25;3.242,00;9,25;-;0,00;99,00;252,25;0,00;37,75
19.03.2025 09:30;19.03.2025 09:45;485,50;183,50;124,75;219,00;3.449,00;9,25;-;0,00;99,00;251,00;0,00;37,75
19.03.2025 09:45;19.03.2025 10:00;479,00;178,50;127,50;189,50;3.610,00;9,25;-;0,00;98,75;241,25;0,00;37,75
19.03.2025 10:00;19.03.2025 10:15;464,00;177,00;128,00;174,00;3.789,75;9,50;-;0,00;63,25;211,25;0,00;37,75
19.03.2025 10:15;19.03.2025 10:30;460,50;176,50;124,25;169,00;3.932,00;9,50;-;0,00;63,25;197,50;0,00;40,50
19.03.2025 10:30;19.03.2025 10:45;456,75;175,75;117,75;161,00;4.026,75;9,25;-;0,00;63,25;198,50;0,00;40,50
19.03.2025 10:45;19.03.2025 11:00;455,75;173,25;103,25;156,50;4.080,00;9,25;-;0,00;61,75;198,50;0,00;40,50
19.03.2025 11:00;19.03.2025 11:15;442,25;171,25;78,00;173,25;4.117,75;9,25;-;0,00;60,25;227,25;0,00;40,50
19.03.2025 11:15;19.03.2025 11:30;439,00;171,00;63,75;181,00;4.108,50;9,25;-;0,00;60,00;254,00;0,00;43,50
19.03.2025 11:30;19.03.2025 11:45;438,00;172,00;55,75;185,75;4.129,00;9,25;-;0,00;59,50;258,00;0,00;43,50
19.03.2025 11:45;19.03.2025 12:00;438,00;173,50;47,75;181,75;4.124,00;9,25;-;0,00;59,25;259,75;0,00;43,50
19.03.2025 12:00;19.03.2025 12:15;430,00;174,25;48,00;152,25;4.013,75;9,25;-;0,00;60,25;262,50;0,00;43,50
19.03.2025 12:15;19.03.2025 12:30;430,00;175,75;40,75;155,00;3.983,75;9,25;-;0,00;60,00;263,00;0,00;43,50
19.03.2025 12:30;19.03.2025 12:45;429,75;176,00;41,50;159,50;3.976,00;9,25;-;0,00;59,50;262,50;0,00;43,50
19.03.2025 12:45;19.03.2025 13:00;430,00;174,00;35,50;160,25;3.954,25;9,25;-;0,00;59,25;262,75;0,00;43,50
19.03.2025 13:00;19.03.2025 13:15;426,75;172,75;29,25;172,50;3.891,50;9,25;-;0,00;57,75;261,75;0,00;43,50
19.03.2025 13:15;19.03.2025 13:30;426,75;170,50;27,75;168,50;3.827,25;9,00;-;0,00;57,25;261,25;0,00;43,50
19.03.2025 13:30;19.03.2025 13:45;427,50;170,25;23,50;160,00;3.750,75;9,00;-;0,00;56,75;270,75;0,00;43,50
19.03.2025 13:45;19.03.2025 14:00;430,00;169,50;18,50;150,50;3.650,50;9,00;-;0,00;56,25;271,75;0,00;43,50
19.03.2025 14:00;19.03.2025 14:15;431,25;168,25;23,25;154,25;3.755,75;9,00;-;0,00;57,50;262,50;0,00;43,50
19.03.2025 14:15;19.03.2025 14:30;433,00;166,00;27,00;165,25;3.698,75;9,00;-;0,00;57,00;195,25;0,00;43,50
19.03.2025 14:30;19.03.2025 14:45;433,00;164,75;37,75;159,25;3.586,00;9,00;-;0,00;56,50;232,25;0,00;43,50
19.03.2025 14:45;19.03.2025 15:00;437,25;166,25;44,00;151,00;3.435,75;9,00;-;0,00;56,25;267,00;0,00;43,50
19.03.2025 15:00;19.03.2025 15:15;451,00;168,00;44,50;134,25;3.220,75;9,00;-;0,00;62,75;310,50;0,00;43,50
19.03.2025 15:15;19.03.2025 15:30;456,00;170,25;45,50;127,50;3.055,75;9,00;-;0,00;62,50;333,50;0,00;31,75
19.03.2025 15:30;19.03.2025 15:45;461,75;170,00;40,00;120,25;2.842,75;9,00;-;0,00;62,75;370,50;0,00;31,75
19.03.2025 15:45;19.03.2025 16:00;466,50;169,00;42,25;113,00;2.575,75;9,00;-;0,00;62,75;391,25;0,00;32,00
19.03.2025 16:00;19.03.2025 16:15;491,75;166,75;49,50;109,25;2.303,25;9,00;-;0,00;69,50;540,00;0,00;44,50
19.03.2025 16:15;19.03.2025 16:30;503,50;163,75;53,50;105,00;2.056,50;9,00;-;0,00;74,25;660,75;0,50;59,75
19.03.2025 16:30;19.03.2025 16:45;518,50;158,50;53,75;99,50;1.713,25;9,00;-;0,00;88,25;819,50;1,25;63,00
19.03.2025 16:45;19.03.2025 17:00;529,25;154,50;53,50;95,75;1.349,50;9,00;-;0,00;88,25;929,25;1,25;69,00
19.03.2025 17:00;19.03.2025 17:15;556,25;150,25;53,00;91,75;1.006,00;9,00;-;0,00;99,00;1.011,00;29,25;74,25
19.03.2025 17:15;19.03.2025 17:30;581,25;149,75;54,00;89,00;692,75;9,00;-;0,00;103,75;1.126,50;42,50;87,50
19.03.2025 17:30;19.03.2025 17:45;594,50;153,75;57,75;90,50;423,50;9,00;-;0,00;104,25;1.174,75;207,25;87,00
19.03.2025 17:45;19.03.2025 18:00;605,50;158,00;65,75;98,00;225,75;9,00;-;0,00;104,25;1.230,50;200,75;87,25
19.03.2025 18:00;19.03.2025 18:15;611,50;167,50;70,75;119,50;93,00;9,25;-;0,00;106,00;1.232,75;206,75;86,75
19.03.2025 18:15;19.03.2025 18:30;614,75;250,00;73,75;148,50;28,75;9,25;-;0,00;106,00;1.187,00;221,75;86,50
19.03.2025 18:30;19.03.2025 18:45;615,25;260,50;75,75;172,50;11,50;9,25;-;0,00;105,75;1.149,00;221,75;85,50
19.03.2025 18:45;19.03.2025 19:00;617,00;262,25;76,50;198,00;11,25;9,25;-;0,00;105,75;1.122,75;221,25;86,00
19.03.2025 19:00;19.03.2025 19:15;615,25;261,25;75,25;222,75;10,50;9,50;-;0,00;108,25;1.072,00;218,75;80,50
19.03.2025 19:15;19.03.2025 19:30;616,75;261,00;76,00;244,75;8,50;9,50;-;0,00;108,25;1.032,00;221,75;74,25
19.03.2025 19:30;19.03.2025 19:45;615,25;258,75;77,00;273,25;5,75;9,50;-;0,00;108,25;1.030,75;221,75;68,75
